192,0,1461,2183,3.228,4.200,13.558
231,0,2721,3657,3.228,4.200,13.558
271,0,8293,10606,3.080,5.700,17.556
311,0,51035,51118,3.080,5.700,17.556
351,0,105829,96306,3.080,5.700,17.556
391,0,105941,107232,3.240,5.000,16.200
431,0,105147,109699,3.240,5.000,16.200
471,0,105997,112474,3.236,7.600,24.594
511,0,107459,115024,3.236,7.600,24.594
551,0,108215,115725,3.236,7.600,24.594
591,0,112024,123021,3.188,4.900,15.621
631,0,115741,131232,3.188,4.900,15.621
671,0,116725,133205,3.240,12.300,39.852
711,0,117256,134573,3.240,12.300,39.852
751,0,117368,135145,3.240,12.300,39.852
791,0,117216,135070,3.096,4.900,15.170
831,0,117133,134979,3.096,4.900,15.170
871,0,117207,134942,2.752,6.700,18.438
911,0,118605,136122,2.752,6.700,18.438
951,0,120956,138616,2.752,6.700,18.438
991,0,122687,141660,3.200,10.400,33.280
1031,0,123221,142965,3.200,10.400,33.280
1071,0,122510,141766,3.144,4.900,15.406
1111,0,121010,139388,3.144,4.900,15.406
1151,0,120086,138735,3.144,4.900,15.406
1191,0,120368,139268,3.200,6.100,19.520
1231,0,120473,139545,3.200,6.100,19.520
1271,0,120672,140264,3.168,5.000,15.840
1311,0,121017,140520,3.168,5.000,15.840
1351,0,120583,139996,3.168,5.000,15.840
1391,0,120777,140917,3.040,5.100,15.504
1431,0,121817,142521,3.040,5.100,15.504
1471,0,121409,142771,3.184,5.000,15.920
1511,0,121415,143357,3.184,5.000,15.920
1551,0,121302,142529,3.184,5.000,15.920
1591,0,120024,141948,3.164,4.900,15.504
1631,0,119342,141359,3.164,4.900,15.504
1671,0,119842,142316,3.192,6.000,19.152
1711,0,119845,142416,3.192,6.000,19.152
1751,0,119509,141722,3.192,6.000,19.152
1791,0,119288,141160,3.184,5.000,15.920
1831,0,119036,140396,3.184,5.000,15.920
1871,0,118767,139699,3.080,4.700,14.476
1911,0,118551,139178,3.080,4.700,14.476
1951,0,118550,139192,3.080,4.700,14.476
1991,0,118612,139371,3.192,7.200,22.982
2031,0,118646,139460,3.192,7.200,22.982
2071,0,118613,139394,3.172,4.900,15.543
2111,0,118506,139181,3.172,4.900,15.543
2151,0,118413,138950,3.172,4.900,15.543
2191,0,118366,138816,3.008,5.500,16.544
2231,0,118354,138794,3.008,5.500,16.544
2271,0,118364,138814,3.192,12.500,39.900
2311,0,118363,138865,3.192,12.500,39.900
2351,0,118333,138834,3.192,12.500,39.900
2391,0,118235,138563,3.088,4.900,15.131
2431,0,117867,137636,3.088,4.900,15.131
2471,0,117401,136468,3.192,4.700,15.002
2511,0,117090,135685,3.192,4.700,15.002
2551,0,117023,135520,3.192,4.700,15.002
2591,0,116976,135449,3.176,4.700,14.927
2631,0,116986,135525,3.176,4.700,14.927
2671,0,117116,135860,3.196,5.200,16.619
2711,0,117160,136006,3.196,5.200,16.619
2751,0,117125,135950,3.196,5.200,16.619
2791,0,117171,136117,3.192,4.800,15.322
2831,0,117256,136388,3.192,4.800,15.322
2871,0,117295,136520,3.088,5.100,15.749
2911,0,117343,136735,3.088,5.100,15.749
2951,0,117511,137147,3.088,5.100,15.749
2991,0,117421,136930,3.192,7.100,22.663
3031,0,117192,136299,3.192,7.100,22.663
3071,0,117024,135913,3.180,4.900,15.582
3111,0,116969,135793,3.180,4.900,15.582
3151,0,117071,136106,3.180,4.900,15.582
3191,0,117182,136446,3.200,5.200,16.640
3231,0,117183,136488,3.200,5.200,16.640
3271,0,117174,136509,3.192,5.200,16.598
3311,0,117167,136524,3.192,5.200,16.598
3351,0,117186,136582,3.192,5.200,16.598
3391,0,117235,136743,3.092,5.000,15.460
3431,0,117256,136863,3.092,5.000,15.460
3471,0,117295,136981,3.196,4.700,15.021
3511,0,117258,136951,3.196,4.700,15.021
3551,0,117077,136510,3.196,4.700,15.021
3591,0,116748,135695,3.176,5.000,15.880
3631,0,116551,135265,3.176,5.000,15.880
3671,0,116646,135556,3.196,5.300,16.939
3711,0,116813,136013,3.196,5.300,16.939
3751,0,116874,136200,3.196,5.300,16.939
3791,0,116858,136199,3.192,4.700,15.002
3831,0,116823,136179,3.192,4.700,15.002
3871,0,116815,136168,3.088,5.000,15.440
3911,0,116777,136075,3.088,5.000,15.440
3951,0,116809,136196,3.088,5.000,15.440
3991,0,116952,136553,3.196,4.800,15.341
4031,0,117080,136919,3.196,4.800,15.341
4071,0,117202,137235,3.172,5.000,15.860
4111,0,117113,137063,3.172,5.000,15.860
4151,0,116878,136464,3.172,5.000,15.860
4191,0,116694,136025,3.196,5.400,17.258
4231,0,116674,135980,3.196,5.400,17.258
4271,0,116751,136227,3.192,4.900,15.641
4311,0,116846,136495,3.192,4.900,15.641
4351,0,116860,136589,3.192,4.900,15.641
4391,0,116828,136526,3.200,5.200,16.640
4431,0,116764,136417,3.200,5.200,16.640
4471,0,116763,136438,3.196,4.500,14.382
4511,0,116783,136489,3.196,4.500,14.382
