192,0,83017,82960,3.292,3.000,9.876
231,0,115760,117925,3.292,3.000,9.876
271,0,72463,58985,3.284,9.100,29.884
311,0,92399,82315,3.284,9.100,29.884
351,0,116809,128486,3.284,9.100,29.884
391,0,118026,130408,3.228,3.700,11.944
431,0,102926,98125,3.228,3.700,11.944
472,0,55790,44912,3.244,3.600,11.678
511,0,96551,83859,3.244,3.600,11.678
551,0,117828,130193,3.244,3.600,11.678
591,0,118597,132440,3.272,3.700,12.106
631,0,107329,107091,3.272,3.700,12.106
671,0,86335,72081,3.284,3.500,11.494
711,0,110833,119314,3.284,3.500,11.494
751,0,117994,132191,3.284,3.500,11.494
791,0,118419,132657,3.284,8.400,27.586
832,0,102536,98922,3.284,8.400,27.586
871,0,47674,38332,3.228,3.800,12.266
911,0,96533,83350,3.228,3.800,12.266
951,0,117609,131345,3.228,3.800,12.266
991,0,116001,129631,3.248,3.600,11.693
1031,0,71869,59761,3.248,3.600,11.693
1071,0,54064,43729,3.280,3.600,11.808
1111,0,108681,99366,3.280,3.600,11.808
1151,0,120163,136563,3.280,3.600,11.808
1191,0,117131,130783,3.284,3.700,12.151
1231,0,81254,70148,3.284,3.700,12.151
1271,0,100144,96495,3.284,7.700,25.287
1311,0,118149,134058,3.284,7.700,25.287
1351,0,119907,135879,3.284,7.700,25.287
1391,0,94288,88900,3.284,3.600,11.822
1431,0,67631,54673,3.284,3.600,11.822
1471,0,111131,113976,3.252,3.900,12.683
1511,0,118947,136112,3.252,3.900,12.683
1551,0,113091,124492,3.252,3.900,12.683
1592,0,63895,50773,3.280,3.500,11.480
1631,0,66438,54323,3.280,3.500,11.480
1671,0,114947,114828,3.284,12.400,40.722
1711,0,119849,138176,3.284,12.400,40.722
1751,0,112095,122741,3.284,12.400,40.722
1791,0,81727,67583,3.288,6.200,20.386
1831,0,109759,114136,3.288,6.200,20.386
1871,0,122602,137512,3.288,3.900,12.823
1911,0,123071,138494,3.288,3.900,12.823
1951,0,116223,121055,3.288,3.900,12.823
1991,0,90949,80296,3.256,3.300,10.745
2031,0,118662,124573,3.256,3.300,10.745
2071,0,122178,134974,3.284,3.400,11.166
2111,0,123620,137427,3.284,3.400,11.166
2151,0,123785,137853,3.284,3.400,11.166
2191,0,119029,130848,3.288,3.700,12.166
2231,0,89189,85801,3.288,3.700,12.166
2271,0,109081,118145,3.288,5.500,18.084
2311,0,121184,133732,3.288,5.500,18.084
2351,0,124316,136747,3.288,5.500,18.084
2391,0,124514,136281,3.232,4.000,12.928
2431,0,115970,126165,3.232,4.000,12.928
2471,0,111297,117858,3.260,3.500,11.410
2511,0,116740,127597,3.260,3.500,11.410
2551,0,129781,145045,3.260,3.500,11.410
2591,0,133502,153037,3.284,3.800,12.479
2631,0,134824,155747,3.284,3.800,12.479
