192,0,82847,82996,3.280,2.700,8.856
231,0,106373,109114,3.280,2.700,8.856
271,0,105251,107762,3.284,13.200,43.349
311,0,103703,106896,3.284,13.200,43.349
351,0,105553,108868,3.284,13.200,43.349
391,0,107014,110253,3.284,7.700,25.287
431,0,107038,110266,3.284,7.700,25.287
471,0,107248,105582,3.284,3.600,11.822
511,0,110142,96290,3.284,3.600,11.822
551,0,106555,109630,3.284,3.600,11.822
591,0,106896,113093,3.244,3.400,11.030
631,0,106476,112227,3.244,3.400,11.030
672,0,105292,110051,3.280,3.100,10.168
712,0,104994,108067,3.280,3.100,10.168
752,0,102457,92279,3.280,3.100,10.168
791,0,90116,77927,3.280,3.300,10.824
831,0,106266,107653,3.280,3.300,10.824
871,0,108404,114455,3.280,6.200,20.336
911,0,108676,114686,3.280,6.200,20.336
951,0,102879,101491,3.280,6.200,20.336
992,0,80594,66981,3.220,3.800,12.236
1032,0,89531,82712,3.220,3.800,12.236
1071,0,108338,113049,3.252,3.600,11.707
1111,0,110582,115552,3.252,3.600,11.707
1151,0,105034,105480,3.252,3.600,11.707
1191,0,79350,69803,3.284,3.400,11.166
1231,0,68810,64575,3.284,3.400,11.166
1272,0,105655,105968,3.284,3.500,11.494
1311,0,106057,110484,3.284,3.500,11.494
1351,0,107547,112849,3.284,3.500,11.494
1391,0,107462,112119,3.228,4.500,14.526
1431,0,99440,98868,3.228,4.500,14.526
1471,0,84232,78173,3.228,3.400,10.975
1511,0,47295,43005,3.228,3.400,10.975
1551,0,38317,35312,3.228,3.400,10.975
1591,0,82543,80257,3.264,3.300,10.771
1631,0,115393,115399,3.264,3.300,10.771
1671,0,123181,118275,3.280,3.600,11.808
1711,0,108300,103644,3.280,3.600,11.808
1751,0,82728,75949,3.280,3.600,11.808
1792,0,40722,39428,3.280,9.100,29.848
1832,0,54676,55216,3.280,9.100,29.848
1871,0,106152,104122,3.220,3.600,11.592
1911,0,102966,100217,3.220,3.600,11.592
1951,0,88596,88063,3.220,3.600,11.592
1991,0,79296,80110,3.232,3.500,11.312
2031,0,64484,68568,3.232,3.500,11.312
2072,0,74185,76523,3.268,3.500,11.438
2112,0,51222,51354,3.268,3.500,11.438
2152,0,60464,67501,3.268,3.500,11.438
