191,3,83035,82976,3.264,5.700,18.605
231,3,140038,148562,3.264,5.700,18.605
271,3,147455,174614,3.184,5.700,18.149
311,3,147127,173837,3.184,5.700,18.149
351,3,146966,173447,3.184,5.700,18.149
392,3,146955,173516,3.252,5.100,16.585
432,3,147112,173924,3.252,5.100,16.585
471,3,147272,174340,3.160,8.300,26.228
511,3,147435,174741,3.160,8.300,26.228
551,3,147666,175257,3.160,8.300,26.228
591,3,147852,175673,3.176,5.300,16.833
631,3,147945,175926,3.176,5.300,16.833
672,3,148027,176130,3.252,5.300,17.236
712,3,148112,176396,3.252,5.300,17.236
752,3,148180,176548,3.252,5.300,17.236
791,3,148246,176779,3.260,8.700,28.362
831,3,148241,176765,3.260,8.700,28.362
871,3,147872,175814,3.164,5.300,16.769
911,3,147519,174937,3.164,5.300,16.769
951,3,147456,174742,3.164,5.300,16.769
991,3,147447,174724,3.252,5.000,16.260
1031,3,147448,174797,3.252,5.000,16.260
1071,3,147512,174987,3.252,10.100,32.845
1111,3,147495,175029,3.252,10.100,32.845
1151,3,147433,174916,3.252,10.100,32.845
1192,3,147410,174900,3.156,5.200,16.411
1232,3,147494,175077,3.156,5.200,16.411
1271,3,147617,175420,3.252,5.300,17.236
1311,3,147793,175847,3.252,5.300,17.236
1351,3,147974,176302,3.252,5.300,17.236
1391,3,148122,176668,3.256,11.700,38.095
1432,3,148268,177039,3.256,11.700,38.095
1471,3,148173,176790,3.144,5.400,16.978
1511,3,147814,175833,3.144,5.400,16.978
1551,3,147583,175216,3.144,5.400,16.978
1591,3,147538,175134,3.244,5.100,16.544
1631,3,147582,175301,3.244,5.100,16.544
1672,3,147710,175691,3.256,12.900,42.002
1712,3,147800,175943,3.256,12.900,42.002
1752,3,147822,176030,3.256,12.900,42.002
1791,3,147762,175941,3.136,5.700,17.875
1831,3,147740,175882,3.136,5.700,17.875
1872,3,147765,176000,3.228,5.200,16.786
1912,3,147932,176401,3.228,5.200,16.786
1952,3,148112,176870,3.228,5.200,16.786
1991,3,148277,177294,3.252,14.400,46.829
2031,3,148439,177714,3.252,14.400,46.829
2071,3,148527,177932,3.136,5.700,17.875
2111,3,148275,177294,3.136,5.700,17.875
2151,3,147782,176045,3.136,5.700,17.875
2192,3,147434,175174,3.220,5.000,16.100
2232,3,147301,174882,3.220,5.000,16.100
2271,3,147286,174904,3.252,16.300,53.008
2311,3,147345,175107,3.252,16.300,53.008
2351,3,147434,175365,3.252,16.300,53.008
2392,3,147450,175425,3.140,5.500,17.270
2432,3,147455,175432,3.140,5.500,17.270
2471,3,147568,175749,3.204,5.400,17.302
2511,3,147708,176060,3.204,5.400,17.302
2551,3,147793,176246,3.204,5.400,17.302
2591,3,147915,176536,3.256,17.700,57.631
2632,3,147992,176775,3.256,17.700,57.631
2672,3,148035,176874,3.152,6.200,19.542
2711,3,148077,177013,3.152,6.200,19.542
2751,3,147953,176644,3.152,6.200,19.542
2791,3,147452,175421,3.188,5.200,16.578
2831,3,147060,174438,3.188,5.200,16.578
2872,3,146945,174206,3.252,5.200,16.910
2912,3,146979,174295,3.252,5.200,16.910
2952,3,147073,174584,3.252,5.200,16.910
2991,3,147228,174955,3.168,8.200,25.978
3031,3,147338,175228,3.168,8.200,25.978
3071,3,147479,175525,3.176,5.400,17.150
3111,3,147590,175762,3.176,5.400,17.150
3151,3,147661,175957,3.176,5.400,17.150
3192,3,147726,176177,3.252,5.100,16.585
3232,3,147832,176410,3.252,5.100,16.585
3271,3,147841,176473,3.184,10.100,32.158
3311,3,147899,176625,3.184,10.100,32.158
3351,3,147991,176867,3.184,10.100,32.158
3392,3,148091,177110,3.160,5.200,16.432
3432,3,147893,176612,3.160,5.200,16.432
3471,3,147464,175486,3.248,18.800,61.062
3511,3,147146,174707,3.248,18.800,61.062
3551,3,146976,174343,3.248,18.800,61.062
3592,3,146940,174310,3.252,12.700,41.300
3632,3,147057,174632,3.252,12.700,41.300
3672,3,147230,175061,3.144,5.200,16.349
3712,3,147322,175278,3.144,5.200,16.349
3752,3,147361,175363,3.144,5.200,16.349
3791,3,147405,175469,3.232,5.000,16.160
3831,3,147463,175627,3.232,5.000,16.160
3872,3,147564,175889,3.220,14.700,47.334
3912,3,147648,176104,3.220,14.700,47.334
3952,3,147636,176083,3.220,14.700,47.334
3991,3,147642,176101,3.140,5.300,16.642
4031,3,147675,176232,3.140,5.300,16.642
4072,3,147663,176194,3.212,5.100,16.381
4112,3,147374,175533,3.212,5.100,16.381
4152,3,147044,174672,3.212,5.100,16.381
4192,3,146754,173981,3.240,17.500,56.700
4232,3,146599,173633,3.240,17.500,56.700
4271,3,146666,173860,3.148,6.000,18.888
4312,3,146807,174213,3.148,6.000,18.888
4352,3,146946,174586,3.148,6.000,18.888
4392,3,147099,174925,3.188,4.900,15.621
4432,3,147180,175116,3.188,4.900,15.621
4472,3,147268,175281,3.252,18.700,60.812
4512,3,147327,175492,3.252,18.700,60.812
4552,3,147418,175739,3.252,18.700,60.812
4592,3,147499,176014,3.168,8.700,27.562
4632,3,147662,176394,3.168,8.700,27.562
4672,3,147757,176650,3.168,5.300,16.790
4712,3,147870,176931,3.168,5.300,16.790
4752,3,147935,177117,3.168,5.300,16.790
4792,3,147703,176547,3.252,19.200,62.438
4832,3,147377,175701,3.252,19.200,62.438
4872,3,147214,175256,3.192,10.700,34.154
4912,3,147155,175153,3.192,10.700,34.154
