190,0,2,1,0.500,68426,70015,3.264,3.500,11.424
230,0,2,1,0.500,71551,73697,3.264,3.500,11.424
270,0,2,1,0.500,71541,73717,3.252,4.800,15.610
310,0,2,1,0.500,71475,73592,3.252,4.800,15.610
350,0,2,1,0.500,71448,73547,3.252,4.800,15.610
390,0,2,1,0.500,71435,73566,3.252,4.600,14.959
430,0,2,1,0.500,71479,73606,3.252,4.600,14.959
470,0,2,1,0.500,71511,73661,3.256,4.500,14.652
510,0,2,1,0.500,71586,73751,3.256,4.500,14.652
550,0,2,1,0.500,71628,73864,3.256,4.500,14.652
590,0,2,1,0.500,71634,73854,3.256,4.700,15.303
630,0,2,1,0.500,71551,73761,3.256,4.700,15.303
670,0,2,1,0.500,71610,73859,3.252,4.800,15.610
710,0,2,1,0.500,71661,73941,3.252,4.800,15.610
750,0,2,1,0.500,71722,74032,3.252,4.800,15.610
790,0,2,1,0.500,71721,74065,3.260,4.700,15.322
830,0,2,1,0.500,71739,74079,3.260,4.700,15.322
870,0,2,1,0.500,71731,74125,3.260,4.500,14.670
910,0,2,1,0.500,71817,74235,3.260,4.500,14.670
950,0,2,1,0.500,71829,74257,3.260,4.500,14.670
990,0,2,1,0.500,71837,74308,3.252,4.600,14.959
1030,0,2,1,0.500,71870,74335,3.252,4.600,14.959
1070,0,2,1,0.500,71874,74342,3.252,4.600,14.959
1110,0,2,1,0.500,71832,74297,3.252,4.600,14.959
1150,0,2,1,0.500,71721,74080,3.252,4.600,14.959
1190,0,2,1,0.500,71596,73871,3.256,4.700,15.303
1230,0,2,1,0.500,71657,73946,3.256,4.700,15.303
1270,0,2,1,0.500,71850,74320,3.260,4.500,14.670
1310,0,2,1,0.500,72087,74716,3.260,4.500,14.670
1350,0,2,1,0.500,72224,74964,3.260,4.500,14.670
1390,0,2,1,0.500,72172,74878,3.252,4.700,15.284
1431,0,2,1,0.500,72149,74800,3.252,4.700,15.284
1470,0,2,1,0.500,72141,74764,3.256,4.600,14.978
1510,0,2,1,0.500,72112,74727,3.256,4.600,14.978
1551,0,2,1,0.500,72058,74662,3.256,4.600,14.978
1590,0,2,1,0.500,72083,74706,3.256,4.500,14.652
1630,0,2,1,0.500,72115,74772,3.256,4.500,14.652
1670,0,2,1,0.500,72070,74712,3.256,4.500,14.652
1710,0,2,1,0.500,72065,74688,3.256,4.500,14.652
1750,0,2,1,0.500,72103,74736,3.256,4.500,14.652
1790,0,2,1,0.500,72125,74786,3.256,4.600,14.978
1830,0,2,1,0.500,72187,74941,3.256,4.600,14.978
1870,0,2,1,0.500,72377,75299,3.256,4.700,15.303
1910,0,2,1,0.500,72550,75668,3.256,4.700,15.303
1950,0,2,1,0.500,72560,75620,3.256,4.700,15.303
1991,0,2,1,0.500,72406,75342,3.256,4.800,15.629
2030,0,2,1,0.500,72234,75007,3.256,4.800,15.629
2071,0,2,1,0.500,72054,74740,3.260,4.600,14.996
2111,0,2,1,0.500,72001,74572,3.260,4.600,14.996
2150,0,2,1,0.500,72073,74682,3.260,4.600,14.996
2191,0,2,1,0.500,72114,74813,3.256,4.500,14.652
2231,0,2,1,0.500,72122,74794,3.256,4.500,14.652
2270,0,2,1,0.500,72112,74748,3.260,4.300,14.018
2311,0,2,1,0.500,72128,74845,3.260,4.300,14.018
2350,0,2,1,0.500,72162,74898,3.260,4.300,14.018
2391,0,2,1,0.500,72100,74766,3.260,4.600,14.996
2431,0,2,1,0.500,72043,74705,3.260,4.600,14.996
2470,0,2,1,0.500,72034,74663,3.256,4.700,15.303
2511,0,2,1,0.500,71958,74540,3.256,4.700,15.303
2551,0,2,1,0.500,71857,74409,3.256,4.700,15.303
2590,0,2,1,0.500,71792,74290,3.256,4.500,14.652
2631,0,2,1,0.500,71841,74391,3.256,4.500,14.652
2670,0,2,1,0.500,71944,74582,3.260,4.600,14.996
2710,0,2,1,0.500,72033,74732,3.260,4.600,14.996
2751,0,2,1,0.500,71982,74621,3.260,4.600,14.996
2790,0,2,1,0.500,71787,74299,3.256,4.800,15.629
2830,0,2,1,0.500,71697,74129,3.256,4.800,15.629
2871,0,2,1,0.500,71751,74205,3.260,4.400,14.344
2910,0,2,1,0.500,71791,74330,3.260,4.400,14.344
2951,0,2,1,0.500,71824,74358,3.260,4.400,14.344
