190,0,2,1,0.500,70842,78618,3.064,3.000,9.192
230,0,2,1,0.500,74812,90468,3.064,3.000,9.192
270,0,2,1,0.500,74829,90501,3.052,4.600,14.039
310,0,2,1,0.500,74825,90528,3.052,4.600,14.039
350,0,2,1,0.500,74827,90557,3.052,4.600,14.039
390,0,2,1,0.500,74831,90531,3.052,4.800,14.650
430,0,2,1,0.500,74862,90585,3.052,4.800,14.650
470,0,2,1,0.500,74845,90545,3.052,4.600,14.039
510,0,2,1,0.500,74742,90309,3.052,4.600,14.039
550,0,2,1,0.500,74639,90114,3.052,4.600,14.039
590,0,2,1,0.500,74625,90085,3.048,4.700,14.326
630,0,2,1,0.500,74690,90177,3.048,4.700,14.326
670,0,2,1,0.500,74723,90295,3.052,4.500,13.734
710,0,2,1,0.500,74748,90354,3.052,4.500,13.734
750,0,2,1,0.500,74776,90418,3.052,4.500,13.734
790,0,2,1,0.500,74749,90413,3.052,4.600,14.039
830,0,2,1,0.500,74765,90379,3.052,4.600,14.039
870,0,2,1,0.500,74718,90355,3.052,4.500,13.734
910,0,2,1,0.500,74734,90383,3.052,4.500,13.734
950,0,2,1,0.500,74780,90429,3.052,4.500,13.734
990,0,2,1,0.500,74804,90461,3.052,4.600,14.039
1030,0,2,1,0.500,74782,90497,3.052,4.600,14.039
1070,0,2,1,0.500,74800,90523,3.052,4.500,13.734
1110,0,2,1,0.500,74805,90555,3.052,4.500,13.734
1150,0,2,1,0.500,74806,90543,3.052,4.500,13.734
1190,0,2,1,0.500,74720,90358,3.056,4.300,13.141
1230,0,2,1,0.500,74636,90090,3.056,4.300,13.141
1270,0,2,1,0.500,74603,90038,3.056,4.500,13.752
1310,0,2,1,0.500,74633,90106,3.056,4.500,13.752
1350,0,2,1,0.500,74682,90214,3.056,4.500,13.752
1390,0,2,1,0.500,74686,90290,3.052,4.600,14.039
1430,0,2,1,0.500,74720,90354,3.052,4.600,14.039
1470,0,2,1,0.500,74720,90350,3.056,4.600,14.058
1511,0,2,1,0.500,74719,90345,3.056,4.600,14.058
1550,0,2,1,0.500,74703,90361,3.056,4.600,14.058
1590,0,2,1,0.500,74742,90397,3.056,4.600,14.058
1631,0,2,1,0.500,74740,90426,3.056,4.600,14.058
1670,0,2,1,0.500,74780,90475,3.052,4.600,14.039
1710,0,2,1,0.500,74772,90491,3.052,4.600,14.039
1750,0,2,1,0.500,74764,90520,3.052,4.600,14.039
1790,0,2,1,0.500,74770,90534,3.056,4.600,14.058
1830,0,2,1,0.500,74790,90538,3.056,4.600,14.058
1870,0,2,1,0.500,74774,90556,3.056,4.400,13.446
1910,0,2,1,0.500,74716,90377,3.056,4.400,13.446
1950,0,2,1,0.500,74622,90097,3.056,4.400,13.446
1990,0,2,1,0.500,74557,89990,3.056,4.300,13.141
2030,0,2,1,0.500,74585,90061,3.056,4.300,13.141
2070,0,2,1,0.500,74612,90162,3.056,4.600,14.058
2110,0,2,1,0.500,74658,90246,3.056,4.600,14.058
2150,0,2,1,0.500,74679,90321,3.056,4.600,14.058
2190,0,2,1,0.500,74662,90320,3.056,4.700,14.363
2230,0,2,1,0.500,74655,90282,3.056,4.700,14.363
2270,0,2,1,0.500,74630,90233,3.056,4.700,14.363
2310,0,2,1,0.500,74640,90239,3.056,4.700,14.363
2350,0,2,1,0.500,74657,90265,3.056,4.700,14.363
2390,0,2,1,0.500,74677,90319,3.060,4.700,14.382
2430,0,2,1,0.500,74690,90336,3.060,4.700,14.382
2470,0,2,1,0.500,74708,90395,3.056,4.500,13.752
2510,0,2,1,0.500,74707,90407,3.056,4.500,13.752
2550,0,2,1,0.500,74694,90423,3.056,4.500,13.752
2590,0,2,1,0.500,74726,90451,3.056,4.600,14.058
2630,0,2,1,0.500,74720,90460,3.056,4.600,14.058
2671,0,2,1,0.500,74647,90269,3.056,4.500,13.752
2710,0,2,1,0.500,74517,89972,3.056,4.500,13.752
2750,0,2,1,0.500,74488,89872,3.056,4.500,13.752
2791,0,2,1,0.500,74510,89905,3.056,4.600,14.058
2830,0,2,1,0.500,74556,90010,3.056,4.600,14.058
2871,0,2,1,0.500,74539,90031,3.056,4.400,13.446
2910,0,2,1,0.500,74559,90076,3.056,4.400,13.446
2950,0,2,1,0.500,74541,90035,3.056,4.400,13.446
2991,0,2,1,0.500,74546,89998,3.044,4.400,13.394
3030,0,2,1,0.500,74523,89999,3.044,4.400,13.394
3070,0,2,1,0.500,74531,89980,3.048,4.600,14.021
3111,0,2,1,0.500,74535,90043,3.048,4.600,14.021
3150,0,2,1,0.500,74556,90103,3.048,4.600,14.021
3191,0,2,1,0.500,74593,90165,3.052,4.600,14.039
3231,0,2,1,0.500,74547,90120,3.052,4.600,14.039
3270,0,2,1,0.500,74562,90122,3.048,4.500,13.716
3311,0,2,1,0.500,74556,90154,3.048,4.500,13.716
3351,0,2,1,0.500,74596,90232,3.048,4.500,13.716
3390,0,2,1,0.500,74569,90209,3.048,4.500,13.716
3431,0,2,1,0.500,74553,90171,3.048,4.500,13.716
3470,0,2,1,0.500,74440,89881,3.048,4.600,14.021
3511,0,2,1,0.500,74403,89722,3.048,4.600,14.021
3551,0,2,1,0.500,74386,89678,3.048,4.600,14.021
3590,0,2,1,0.500,74383,89757,3.048,4.200,12.802
3631,0,2,1,0.500,74454,89958,3.048,4.200,12.802
3670,0,2,1,0.500,74560,90154,2.972,4.400,13.077
3710,0,2,1,0.500,74617,90269,2.972,4.400,13.077
3751,0,2,1,0.500,74586,90244,2.972,4.400,13.077
3790,0,2,1,0.500,74544,90167,3.028,4.500,13.626
3830,0,2,1,0.500,74533,90120,3.028,4.500,13.626
3870,0,2,1,0.500,74581,90198,3.028,4.400,13.323
3910,0,2,1,0.500,74603,90252,3.028,4.400,13.323
3951,0,2,1,0.500,74588,90253,3.028,4.400,13.323
3990,0,2,1,0.500,74588,90274,3.028,4.600,13.929
4030,0,2,1,0.500,74587,90310,3.028,4.600,13.929
4071,0,2,1,0.500,74608,90317,2.988,4.500,13.446
4110,0,2,1,0.500,74595,90324,2.988,4.500,13.446
4151,0,2,1,0.500,74609,90349,2.988,4.500,13.446
4191,0,2,1,0.500,74600,90353,3.004,4.500,13.518
4230,0,2,1,0.500,74554,90172,3.004,4.500,13.518
4271,0,2,1,0.500,74444,89870,2.972,4.500,13.374
4310,0,2,1,0.500,74395,89797,2.972,4.500,13.374
4350,0,2,1,0.500,74431,89905,2.972,4.500,13.374
4391,0,2,1,0.500,74493,90041,2.968,4.800,14.246
4430,0,2,1,0.500,74557,90195,2.968,4.800,14.246
4471,0,2,1,0.500,74606,90326,2.972,4.700,13.968
4511,0,2,1,0.500,74634,90355,2.972,4.700,13.968
4550,0,2,1,0.500,74637,90376,2.972,4.700,13.968
4591,0,2,1,0.500,74634,90351,2.972,4.400,13.077
4631,0,2,1,0.500,74619,90338,2.972,4.400,13.077
4671,0,2,1,0.500,74628,90396,2.968,4.600,13.653
4711,0,2,1,0.500,74655,90424,2.968,4.600,13.653
4751,0,2,1,0.500,74692,90446,2.968,4.600,13.653
4791,0,2,1,0.500,74675,90473,2.968,4.200,12.466
4831,0,2,1,0.500,74674,90524,2.968,4.200,12.466
4871,0,2,1,0.500,74705,90532,2.972,4.500,13.374
4911,0,2,1,0.500,74699,90558,2.972,4.500,13.374
4951,0,2,1,0.500,74709,90544,2.972,4.500,13.374
4991,0,2,1,0.500,74659,90508,2.968,4.600,13.653
5031,0,2,1,0.500,74572,90278,2.968,4.600,13.653
5070,0,2,1,0.500,74523,90049,2.972,4.700,13.968
5111,0,2,1,0.500,74451,89937,2.972,4.700,13.968
5151,0,2,1,0.500,74431,89942,2.972,4.700,13.968
5191,0,2,1,0.500,74502,90031,2.968,4.400,13.059
5231,0,2,1,0.500,74550,90119,2.968,4.400,13.059
5271,0,2,1,0.500,74564,90221,2.972,4.700,13.968
5311,0,2,1,0.500,74564,90219,2.972,4.700,13.968
5351,0,2,1,0.500,74536,90149,2.972,4.700,13.968
5391,0,2,1,0.500,74531,90063,2.972,4.600,13.671
5431,0,2,1,0.500,74480,90033,2.972,4.600,13.671
5471,0,2,1,0.500,74449,90010,2.972,4.400,13.077
5511,0,2,1,0.500,74502,90046,2.972,4.400,13.077
5551,0,2,1,0.500,74477,90086,2.972,4.400,13.077
5591,0,2,1,0.500,74453,90081,2.976,4.300,12.797
5631,0,2,1,0.500,74516,90153,2.976,4.300,12.797
5671,0,2,1,0.500,74524,90230,2.976,4.800,14.285
5711,0,2,1,0.500,74551,90310,2.976,4.800,14.285
5751,0,2,1,0.500,74562,90321,2.976,4.800,14.285
5791,0,2,1,0.500,74443,90051,2.976,4.400,13.094
5831,0,2,1,0.500,74341,89784,2.976,4.400,13.094
5871,0,2,1,0.500,74343,89724,2.980,4.700,14.006
5911,0,2,1,0.500,74324,89671,2.980,4.700,14.006
5951,0,2,1,0.500,74388,89816,2.980,4.700,14.006
5991,0,2,1,0.500,74377,89829,2.968,4.500,13.356
6031,0,2,1,0.500,74478,90012,2.968,4.500,13.356
6071,0,2,1,0.500,74361,89858,3.152,4.700,14.814
6111,0,2,1,0.500,74487,90046,3.152,4.700,14.814
6151,0,2,1,0.500,74346,89846,3.152,4.700,14.814
6191,0,2,1,0.500,74535,90083,3.080,4.600,14.168
6231,0,2,1,0.500,74394,89909,3.080,4.600,14.168
6271,0,2,1,0.500,74499,90071,3.180,4.700,14.946
6311,0,2,1,0.500,74368,89892,3.180,4.700,14.946
6351,0,2,1,0.500,74444,89942,3.180,4.700,14.946
6391,0,2,1,0.500,74249,89660,3.108,4.700,14.608
6431,0,2,1,0.500,74398,89863,3.108,4.700,14.608
6471,0,2,1,0.500,74225,89648,3.032,4.700,14.250
6511,0,2,1,0.500,74268,89619,3.032,4.700,14.250
6551,0,2,1,0.500,74122,89339,3.032,4.700,14.250
6591,0,2,1,0.500,74064,89215,3.068,4.500,13.806
6631,0,2,1,0.500,74162,89326,3.068,4.500,13.806
6671,0,2,1,0.500,74039,89231,3.080,4.700,14.476
6711,0,2,1,0.500,74306,89654,3.080,4.700,14.476
6751,0,2,1,0.500,74111,89402,3.080,4.700,14.476
6791,0,2,1,0.500,74301,89684,2.992,4.500,13.464
6831,0,2,1,0.500,74131,89453,2.992,4.500,13.464
6871,0,2,1,0.500,74233,89557,3.108,4.500,13.986
6911,0,2,1,0.500,74183,89527,3.108,4.500,13.986
6951,0,2,1,0.500,74323,89727,3.108,4.500,13.986
6991,0,2,1,0.500,74276,89791,3.032,4.600,13.947
7031,0,2,1,0.500,74294,89813,3.032,4.600,13.947
7071,0,2,1,0.500,74287,89770,3.028,4.500,13.626
7111,0,2,1,0.500,74308,89804,3.028,4.500,13.626
7151,0,2,1,0.500,74286,89789,3.028,4.500,13.626
7191,0,2,1,0.500,74189,89557,3.032,4.400,13.341
7231,0,2,1,0.500,74109,89365,3.032,4.400,13.341
7271,0,2,1,0.500,74057,89244,3.032,4.800,14.554
7311,0,2,1,0.500,74107,89318,3.032,4.800,14.554
7351,0,2,1,0.500,74141,89426,3.032,4.800,14.554
7391,0,2,1,0.500,74183,89539,3.032,4.600,13.947
7431,0,2,1,0.500,74197,89556,3.032,4.600,13.947
7471,0,2,1,0.500,74150,89472,3.032,4.600,13.947
7511,0,2,1,0.500,74120,89427,3.032,4.600,13.947
7551,0,2,1,0.500,74111,89411,3.032,4.600,13.947
7591,0,2,1,0.500,74139,89380,3.036,4.500,13.662
7631,0,2,1,0.500,74118,89399,3.036,4.500,13.662
7671,0,2,1,0.500,74152,89466,3.036,4.400,13.358
7711,0,2,1,0.500,74187,89466,3.036,4.400,13.358
7751,0,2,1,0.500,74117,89430,3.036,4.400,13.358
7791,0,2,1,0.500,74119,89417,3.040,4.500,13.680
7831,0,2,1,0.500,74133,89418,3.040,4.500,13.680
7871,0,2,1,0.500,74035,89148,3.040,4.400,13.376
7911,0,2,1,0.500,73879,88744,3.040,4.400,13.376
7951,0,2,1,0.500,73754,88444,3.040,4.400,13.376
7991,0,2,1,0.500,73736,88373,3.040,4.300,13.072
