190,0,2,1,0.500,64237,67435,3.216,3.300,10.613
230,0,2,1,0.500,66004,70578,3.216,3.300,10.613
270,0,2,1,0.500,64873,65721,3.184,4.500,14.328
310,0,2,1,0.500,46582,36020,3.184,4.500,14.328
350,0,2,1,0.500,58771,56089,3.184,4.500,14.328
390,0,2,1,0.500,66283,71544,3.188,4.500,14.346
430,0,2,1,0.500,69356,76917,3.188,4.500,14.346
470,0,2,1,0.500,58503,56395,3.188,4.700,14.984
510,0,2,1,0.500,15624,11330,3.188,4.700,14.984
550,0,2,1,0.500,7931,6582,3.188,4.700,14.984
590,0,2,1,0.500,49828,47888,3.184,4.700,14.965
630,0,2,1,0.500,71191,80854,3.184,4.700,14.965
670,0,2,1,0.500,70539,79533,3.184,4.800,15.283
710,0,2,1,0.500,50100,43608,3.184,4.800,15.283
750,0,2,1,0.500,16076,13044,3.184,4.800,15.283
790,0,2,1,0.500,53429,49741,3.184,4.800,15.283
830,0,2,1,0.500,69933,78966,3.184,4.800,15.283
870,0,2,1,0.500,66708,72375,3.184,4.700,14.965
910,0,2,1,0.500,33328,26472,3.184,4.700,14.965
950,0,2,1,0.500,8594,7293,3.184,4.700,14.965
990,0,2,1,0.500,45941,44602,3.188,4.800,15.302
1030,0,2,1,0.500,71156,80584,3.188,4.800,15.302
1070,0,2,1,0.500,71616,81462,3.188,4.700,14.984
1110,0,2,1,0.500,63857,67852,3.188,4.700,14.984
1150,0,2,1,0.500,51889,42043,3.188,4.700,14.984
1190,0,2,1,0.500,66045,71423,3.184,4.400,14.010
1230,0,2,1,0.500,71652,81478,3.184,4.400,14.010
1270,0,2,1,0.500,72251,82284,3.188,4.800,15.302
1310,0,2,1,0.500,72337,81973,3.188,4.800,15.302
1350,0,2,1,0.500,71141,79030,3.188,4.800,15.302
1390,0,2,1,0.500,69124,74273,3.188,4.700,14.984
1430,0,2,1,0.500,65010,67490,3.188,4.700,14.984
1470,0,2,1,0.500,62338,58066,3.184,4.600,14.646
1510,0,2,1,0.500,33597,28646,3.184,4.600,14.646
1550,0,2,1,0.500,20957,19131,3.184,4.600,14.646
1590,0,2,1,0.500,52571,49104,3.184,4.800,15.283
1630,0,2,1,0.500,59736,64054,3.184,4.800,15.283
1670,0,2,1,0.500,58282,59315,3.184,4.800,15.283
1710,0,2,1,0.500,42124,34816,3.184,4.800,15.283
1750,0,2,1,0.500,16229,13812,3.184,4.800,15.283
1790,0,2,1,0.500,32604,27199,3.184,4.700,14.965
1830,0,2,1,0.500,54419,55074,3.184,4.700,14.965
1870,0,2,1,0.500,53228,51914,3.172,4.700,14.908
1910,0,2,1,0.500,52731,46493,3.172,4.700,14.908
1950,0,2,1,0.500,47278,39540,3.172,4.700,14.908
1990,0,2,1,0.500,48456,40418,3.184,4.800,15.283
2030,0,2,1,0.500,44781,37058,3.184,4.800,15.283
2070,0,2,1,0.500,50068,41155,3.176,4.500,14.292
2110,0,2,1,0.500,53783,43895,3.176,4.500,14.292
2150,0,2,1,0.500,59511,49288,3.176,4.500,14.292
2190,0,2,1,0.500,59785,49705,3.188,4.400,14.027
2230,0,2,1,0.500,53539,45116,3.188,4.400,14.027
2270,0,2,1,0.500,47011,40497,3.180,4.600,14.628
2310,0,2,1,0.500,41848,36257,3.180,4.600,14.628
2350,0,2,1,0.500,40276,34539,3.180,4.600,14.628
2390,0,2,1,0.500,53734,44242,3.172,4.500,14.274
2430,0,2,1,0.500,61092,50507,3.172,4.500,14.274
2470,0,2,1,0.500,55277,46386,3.184,4.200,13.373
2510,0,2,1,0.500,51256,44344,3.184,4.200,13.373
2550,0,2,1,0.500,52278,44994,3.184,4.200,13.373
2591,0,2,1,0.500,61344,51400,3.184,4.400,14.010
2630,0,2,1,0.500,63740,56262,3.184,4.400,14.010
2670,0,2,1,0.500,57939,57392,3.184,4.800,15.283
2710,0,2,1,0.500,56954,56783,3.184,4.800,15.283
2750,0,2,1,0.500,64402,56095,3.184,4.800,15.283
2790,0,2,1,0.500,62422,54765,3.180,4.800,15.264
2830,0,2,1,0.500,54579,44144,3.180,4.800,15.264
2870,0,2,1,0.500,51096,40915,3.180,4.700,14.946
2911,0,2,1,0.500,53214,49313,3.180,4.700,14.946
2950,0,2,1,0.500,52783,52000,3.180,4.700,14.946
2990,0,2,1,0.500,53195,49535,3.184,4.800,15.283
3031,0,2,1,0.500,58893,51564,3.184,4.800,15.283
3070,0,2,1,0.500,57269,59888,3.184,4.600,14.646
3110,0,2,1,0.500,54885,55966,3.184,4.600,14.646
3151,0,2,1,0.500,57776,51560,3.184,4.600,14.646
3190,0,2,1,0.500,59797,56844,3.184,4.500,14.328
3230,0,2,1,0.500,58915,54927,3.184,4.500,14.328
3270,0,2,1,0.500,43303,40813,3.168,4.700,14.890
3310,0,2,1,0.500,42796,42022,3.168,4.700,14.890
