191,0,631,684,3.236,4.100,13.268
231,0,628,681,3.236,4.100,13.268
271,0,622,691,3.212,4.800,15.418
311,0,617,679,3.212,4.800,15.418
351,0,624,682,3.212,4.800,15.418
391,0,624,672,3.128,5.000,15.640
431,0,623,680,3.128,5.000,15.640
471,0,626,681,3.196,7.500,23.970
511,0,620,680,3.196,7.500,23.970
551,0,623,672,3.196,7.500,23.970
592,0,623,674,3.244,4.600,14.922
632,0,620,673,3.244,4.600,14.922
671,0,621,678,3.176,5.900,18.738
711,0,622,666,3.176,5.900,18.738
751,0,613,663,3.176,5.900,18.738
791,0,622,667,3.012,7.400,22.289
831,0,610,668,3.012,7.400,22.289
872,0,625,673,3.112,11.800,36.722
912,0,619,677,3.112,11.800,36.722
952,0,623,671,3.112,11.800,36.722
991,0,620,676,2.740,7.000,19.180
1031,0,624,666,2.740,7.000,19.180
1072,0,619,672,3.092,14.100,43.597
1112,0,618,667,3.092,14.100,43.597
1152,0,618,660,3.092,14.100,43.597
1191,0,627,670,2.872,6.100,17.519
1231,0,616,663,2.872,6.100,17.519
1271,0,619,667,3.088,9.600,29.645
1311,0,620,666,3.088,9.600,29.645
1352,0,623,662,3.088,9.600,29.645
1392,0,615,661,2.964,5.000,14.820
1431,0,623,668,2.964,5.000,14.820
1471,0,617,663,2.820,6.100,17.202
1511,0,624,668,2.820,6.100,17.202
1551,0,621,663,2.820,6.100,17.202
1592,0,618,658,3.048,13.500,41.148
1632,0,621,662,3.048,13.500,41.148
1671,0,620,661,2.944,5.300,15.603
1711,0,620,663,2.944,5.300,15.603
1751,0,619,662,2.944,5.300,15.603
1791,0,619,653,3.128,11.800,36.910
1832,0,622,663,3.128,11.800,36.910
1872,0,628,655,2.932,5.600,16.419
1911,0,617,655,2.932,5.600,16.419
1951,0,619,654,2.932,5.600,16.419
1991,0,623,656,3.096,14.000,43.344
2031,0,616,660,3.096,14.000,43.344
2072,0,618,659,2.868,6.600,18.929
2112,0,617,654,2.868,6.600,18.929
2152,0,618,652,2.868,6.600,18.929
2191,0,628,651,3.124,14.000,43.736
2231,0,613,657,3.124,14.000,43.736
2272,0,620,654,3.128,10.700,33.470
2312,0,619,653,3.128,10.700,33.470
2352,0,617,659,3.128,10.700,33.470
2391,0,617,653,2.936,5.300,15.561
2431,0,615,656,2.936,5.300,15.561
2472,0,623,654,3.124,14.300,44.673
2512,0,618,651,3.124,14.300,44.673
2552,0,617,659,3.124,14.300,44.673
2592,0,617,656,3.144,9.600,30.182
2632,0,618,653,3.144,9.600,30.182
