181,1,37933,41199,3.260,6.300,20.538
221,1,37914,41251,3.260,6.300,20.538
261,1,37920,41284,3.260,6.300,20.538
302,1,37948,41359,3.252,4.900,15.935
342,1,37938,41386,3.252,4.900,15.935
381,1,37914,41377,3.236,5.000,16.180
421,1,37905,41370,3.236,5.000,16.180
461,1,37896,41392,3.236,5.000,16.180
501,1,37889,41369,3.248,5.000,16.240
541,1,37893,41370,3.248,5.000,16.240
582,1,37903,41403,3.248,5.100,16.565
622,1,37930,41477,3.248,5.100,16.565
662,1,37943,41512,3.248,5.100,16.565
701,1,37963,41544,3.252,5.300,17.236
741,1,37968,41554,3.252,5.300,17.236
781,1,37968,41553,3.248,8.200,26.634
821,1,37968,41558,3.248,8.200,26.634
861,1,37958,41523,3.248,8.200,26.634
902,1,37940,41482,3.256,5.500,17.908
942,1,37923,41465,3.256,5.500,17.908
981,1,37911,41467,3.232,5.100,16.483
1021,1,37921,41471,3.232,5.100,16.483
1061,1,37899,41452,3.232,5.100,16.483
1101,1,37890,41433,3.248,4.600,14.941
1141,1,37886,41424,3.248,4.600,14.941
1182,1,37867,41367,3.252,6.100,19.837
1221,1,37845,41358,3.252,6.100,19.837
1261,1,37852,41377,3.252,6.100,19.837
1301,1,37844,41376,3.228,4.800,15.494
1341,1,37841,41392,3.228,4.800,15.494
1381,1,37826,41394,3.252,5.100,16.585
1421,1,37818,41379,3.252,5.100,16.585
1461,1,37823,41391,3.252,5.100,16.585
1501,1,37821,41377,3.252,4.700,15.284
1541,1,37814,41383,3.252,4.700,15.284
1581,1,37832,41389,3.224,5.100,16.442
1621,1,37810,41410,3.224,5.100,16.442
1661,1,37803,41397,3.224,5.100,16.442
1701,1,37778,41380,3.244,4.600,14.922
1741,1,37778,41357,3.244,4.600,14.922
1782,1,37750,41312,3.252,5.200,16.910
1822,1,37694,41207,3.252,5.200,16.910
1862,1,37688,41167,3.252,5.200,16.910
1901,1,37688,41200,3.256,5.000,16.280
1941,1,37692,41215,3.256,5.000,16.280
1981,1,37696,41233,3.236,5.300,17.151
2021,1,37682,41251,3.236,5.300,17.151
2061,1,37694,41251,3.236,5.300,17.151
2102,1,37682,41252,3.248,4.600,14.941
2142,1,37686,41273,3.248,4.600,14.941
2181,1,37673,41289,3.236,6.400,20.710
2221,1,37677,41282,3.236,6.400,20.710
