181,1,35247,37122,3.280,4.800,15.744
221,1,34694,36440,3.280,4.800,15.744
261,1,34574,36346,3.280,4.800,15.744
302,1,36249,38812,3.280,4.900,16.072
342,1,37544,40347,3.280,4.900,16.072
381,1,37401,40390,3.264,4.600,15.014
421,1,37175,40187,3.264,4.600,15.014
461,1,37086,40049,3.264,4.600,15.014
501,1,37055,40033,3.276,4.400,14.414
541,1,37004,40012,3.276,4.400,14.414
582,1,36942,39981,3.276,8.000,26.208
622,1,36877,39932,3.276,8.000,26.208
662,1,36823,39885,3.276,8.000,26.208
702,1,36768,39798,3.280,4.500,14.760
742,1,36649,39639,3.280,4.500,14.760
781,1,35972,38839,3.256,4.700,15.303
821,1,35969,38751,3.256,4.700,15.303
861,1,36235,38803,3.256,4.700,15.303
902,1,35672,37596,3.260,4.500,14.670
942,1,35875,37233,3.260,4.500,14.670
982,1,36096,37317,3.272,4.700,15.378
1022,1,36019,37524,3.272,4.700,15.378
1062,1,36277,38680,3.272,4.700,15.378
1101,1,37110,39745,3.276,4.200,13.759
1141,1,37049,39718,3.276,4.200,13.759
1182,1,36983,39674,3.264,5.700,18.605
1222,1,37536,40347,3.264,5.700,18.605
1262,1,38197,40834,3.264,5.700,18.605
1302,1,38022,40793,3.280,5.000,16.400
1342,1,37795,40685,3.280,5.000,16.400
1382,1,37386,40251,3.264,4.800,15.667
1422,1,37374,38221,3.264,4.800,15.667
1462,1,39327,38536,3.264,4.800,15.667
1502,1,39551,36492,3.276,4.500,14.742
1542,1,38946,36706,3.276,4.500,14.742
1582,1,37048,37409,3.276,7.700,25.225
1622,1,37619,38845,3.276,7.700,25.225
1662,1,36632,37820,3.276,7.700,25.225
1702,1,36531,38141,3.280,4.600,15.088
1742,1,36635,38624,3.280,4.600,15.088
1782,1,36534,38369,3.256,4.800,15.629
1822,1,36231,37812,3.256,4.800,15.629
1862,1,32591,33433,3.256,4.800,15.629
1902,1,34010,34611,3.264,4.400,14.362
1942,1,34653,35579,3.264,4.400,14.362
1982,1,34982,35975,3.276,7.700,25.225
2022,1,35271,35642,3.276,7.700,25.225
2062,1,35030,31087,3.276,7.700,25.225
2102,1,35742,35043,3.280,4.400,14.432
2142,1,35688,36759,3.280,4.400,14.432
2182,1,35883,37221,3.268,6.200,20.262
2222,1,36126,37298,3.268,6.200,20.262
2262,1,35775,36614,3.268,6.200,20.262
2302,1,36120,36888,3.280,4.800,15.744
2342,1,36341,37322,3.280,4.800,15.744
2382,1,36256,37493,3.260,4.800,15.648
2422,1,36247,37576,3.260,4.800,15.648
2462,1,36605,37633,3.260,4.800,15.648
2502,1,35534,36861,3.272,4.200,13.742
2542,1,35927,37917,3.272,4.200,13.742
2582,1,36621,38152,3.280,8.200,26.896
2622,1,37340,38444,3.280,8.200,26.896
2662,1,36715,38170,3.280,8.200,26.896
2702,1,36168,37390,3.280,4.500,14.760
2742,1,36405,37031,3.280,4.500,14.760
2782,1,36144,37535,3.252,5.500,17.886
2822,1,36703,36807,3.252,5.500,17.886
2862,1,34883,35498,3.252,5.500,17.886
2902,1,36076,32572,3.284,4.700,15.435
2942,1,31752,25902,3.284,4.700,15.435
2982,1,34290,31905,3.288,4.700,15.454
3022,1,34580,35855,3.288,4.700,15.454
3062,1,35105,36693,3.288,4.700,15.454
3102,1,35194,36801,3.292,4.200,13.826
3142,1,34395,31835,3.292,4.200,13.826
3182,1,36284,32395,3.288,4.600,15.125
3222,1,34288,34402,3.288,4.600,15.125
3262,1,34456,34629,3.288,4.600,15.125
3302,1,34776,35466,3.288,4.200,13.810
3342,1,34977,35346,3.288,4.200,13.810
3382,1,36081,33120,3.288,5.300,17.426
3422,1,34740,34745,3.288,5.300,17.426
3462,1,34793,33076,3.288,5.300,17.426
3502,1,34794,35448,3.288,5.100,16.769
3542,1,35462,37130,3.288,5.100,16.769
3582,1,35563,37414,3.288,4.600,15.125
3622,1,35001,33439,3.288,4.600,15.125
3662,1,16762,14448,3.288,4.600,15.125
3702,1,10585,10365,3.280,4.200,13.776
3742,1,25142,23186,3.280,4.200,13.776
3782,1,35839,31864,3.288,4.500,14.796
3822,1,34249,29463,3.288,4.500,14.796
3862,1,34714,33206,3.288,4.500,14.796
3902,1,33298,33165,3.280,4.400,14.432
3942,1,34811,32158,3.280,4.400,14.432
3982,1,32169,26591,3.284,5.100,16.748
4022,1,32003,26436,3.284,5.100,16.748
4062,1,24860,19321,3.284,5.100,16.748
4102,1,18224,13365,3.268,4.600,15.033
4142,1,8851,6503,3.268,4.600,15.033
4182,1,6053,4721,3.084,4.600,14.186
4222,1,6881,5062,3.084,4.600,14.186
4262,1,11750,8869,3.084,4.600,14.186
4302,1,17847,12762,3.248,4.500,14.616
4342,1,14149,10285,3.248,4.500,14.616
4382,1,28908,25436,3.280,4.600,15.088
4422,1,31083,30126,3.280,4.600,15.088
4462,1,33123,31154,3.280,4.600,15.088
