191,1,0,1,0.500,82992,83052,3.288,3.200,10.522
231,1,0,1,0.500,108111,111307,3.288,3.200,10.522
271,1,0,1,0.500,105576,107857,3.276,4.500,14.742
311,1,0,1,0.500,115591,113931,3.276,4.500,14.742
351,1,0,1,0.500,106140,108180,3.276,4.500,14.742
391,1,0,1,0.500,105202,108073,3.280,4.800,15.744
431,1,0,1,0.500,107351,109913,3.280,4.800,15.744
471,1,0,1,0.500,116669,105492,3.280,4.500,14.760
511,1,0,1,0.500,118006,104273,3.280,4.500,14.760
551,1,0,1,0.500,96557,81737,3.280,4.500,14.760
591,1,0,1,0.500,109661,96338,3.280,5.000,16.400
631,1,0,1,0.500,102372,99338,3.280,5.000,16.400
672,1,0,1,0.500,100629,99742,3.280,4.700,15.416
711,1,0,1,0.500,101415,94960,3.280,4.700,15.416
751,1,0,1,0.500,106061,106986,3.280,4.700,15.416
792,1,0,1,0.500,106058,100423,3.276,4.700,15.397
831,1,0,1,0.500,87423,75622,3.276,4.700,15.397
872,1,0,1,0.500,83720,78133,3.276,4.600,15.070
912,1,0,1,0.500,94852,92145,3.276,4.600,15.070
951,1,0,1,0.500,95389,91753,3.276,4.600,15.070
992,1,0,1,0.500,108724,113156,3.280,4.700,15.416
1032,1,0,1,0.500,115677,122658,3.280,4.700,15.416
1072,1,0,1,0.500,102138,101215,3.276,4.700,15.397
1112,1,0,1,0.500,92021,74658,3.276,4.700,15.397
1152,1,0,1,0.500,112494,99744,3.276,4.700,15.397
1192,1,0,1,0.500,122968,116380,3.280,5.000,16.400
1232,1,0,1,0.500,115265,119719,3.280,5.000,16.400
1272,1,0,1,0.500,105618,111215,3.276,4.700,15.397
1312,1,0,1,0.500,84089,85824,3.276,4.700,15.397
1352,1,0,1,0.500,92302,92077,3.276,4.700,15.397
1392,1,0,1,0.500,110457,109633,3.280,5.000,16.400
1432,1,0,1,0.500,110177,108945,3.280,5.000,16.400
1472,1,0,1,0.500,117228,114141,3.272,4.500,14.724
1512,1,0,1,0.500,110930,101508,3.272,4.500,14.724
1552,1,0,1,0.500,105344,96964,3.272,4.500,14.724
1592,1,0,1,0.500,108175,113227,3.276,4.800,15.725
1632,1,0,1,0.500,109748,114618,3.276,4.800,15.725
1672,1,0,1,0.500,109331,113930,3.276,4.700,15.397
1712,1,0,1,0.500,105788,110054,3.276,4.700,15.397
1752,1,0,1,0.500,108092,112571,3.276,4.700,15.397
1792,1,0,1,0.500,111426,118561,3.276,4.600,15.070
1832,1,0,1,0.500,109574,110883,3.276,4.600,15.070
1872,1,0,1,0.500,110836,97592,3.276,4.600,15.070
1912,1,0,1,0.500,92528,81010,3.276,4.600,15.070
1952,1,0,1,0.500,96248,83389,3.276,4.600,15.070
1992,1,0,1,0.500,98593,84300,3.276,4.500,14.742
2032,1,0,1,0.500,100828,86756,3.276,4.500,14.742
2072,1,0,1,0.500,97022,85955,3.276,4.600,15.070
2112,1,0,1,0.500,94040,93820,3.276,4.600,15.070
