190,0,2,1,0.500,74234,78641,3.284,3.700,12.151
230,0,2,1,0.500,81845,90545,3.284,3.700,12.151
270,0,2,1,0.500,81866,90592,3.276,4.700,15.397
310,0,2,1,0.500,81657,90115,3.276,4.700,15.397
350,0,2,1,0.500,81400,89544,3.276,4.700,15.397
390,0,2,1,0.500,81261,89268,3.276,4.700,15.397
430,0,2,1,0.500,81299,89310,3.276,4.700,15.397
470,0,2,1,0.500,81333,89449,3.276,4.700,15.397
510,0,2,1,0.500,81418,89579,3.276,4.700,15.397
550,0,2,1,0.500,81452,89683,3.276,4.700,15.397
590,0,2,1,0.500,81491,89776,3.276,4.700,15.397
630,0,2,1,0.500,81504,89823,3.276,4.700,15.397
670,0,2,1,0.500,81549,89910,3.272,4.800,15.706
710,0,2,1,0.500,81554,89966,3.272,4.800,15.706
750,0,2,1,0.500,81621,90092,3.272,4.800,15.706
790,0,2,1,0.500,81669,90211,3.276,4.900,16.052
830,0,2,1,0.500,81678,90252,3.276,4.900,16.052
870,0,2,1,0.500,81777,90441,3.276,4.600,15.070
910,0,2,1,0.500,81813,90548,3.276,4.600,15.070
950,0,2,1,0.500,81849,90644,3.276,4.600,15.070
990,0,2,1,0.500,81717,90368,3.276,4.600,15.070
1030,0,2,1,0.500,81448,89768,3.276,4.600,15.070
1070,0,2,1,0.500,81243,89329,3.276,4.700,15.397
1110,0,2,1,0.500,81268,89411,3.276,4.700,15.397
1150,0,2,1,0.500,81344,89535,3.276,4.700,15.397
1190,0,2,1,0.500,81464,89775,3.276,4.600,15.070
1230,0,2,1,0.500,81552,89969,3.276,4.600,15.070
1270,0,2,1,0.500,81656,90151,3.272,4.800,15.706
1310,0,2,1,0.500,81671,90237,3.272,4.800,15.706
1350,0,2,1,0.500,81729,90347,3.272,4.800,15.706
1390,0,2,1,0.500,81800,90500,3.276,4.800,15.725
1430,0,2,1,0.500,81880,90656,3.276,4.800,15.725
1470,0,2,1,0.500,81725,90746,3.276,4.900,16.052
1510,0,2,1,0.500,81580,90868,3.276,4.900,16.052
1550,0,2,1,0.500,81639,90998,3.276,4.900,16.052
1590,0,2,1,0.500,81662,91036,3.276,4.700,15.397
1630,0,2,1,0.500,81671,91123,3.276,4.700,15.397
1670,0,2,1,0.500,81651,91076,3.272,4.700,15.378
1710,0,2,1,0.500,81412,90502,3.272,4.700,15.378
1750,0,2,1,0.500,81064,89786,3.272,4.700,15.378
1790,0,2,1,0.500,80888,89412,3.272,4.800,15.706
1830,0,2,1,0.500,80921,89505,3.272,4.800,15.706
1870,0,2,1,0.500,81007,89701,3.272,4.700,15.378
1910,0,2,1,0.500,81130,89880,3.272,4.700,15.378
1950,0,2,1,0.500,81187,90073,3.272,4.700,15.378
1990,0,2,1,0.500,81163,90071,3.276,4.600,15.070
2030,0,2,1,0.500,81076,89885,3.276,4.600,15.070
2070,0,2,1,0.500,81047,89875,3.272,4.600,15.051
2110,0,2,1,0.500,81001,89781,3.272,4.600,15.051
2150,0,2,1,0.500,81005,89824,3.272,4.600,15.051
2190,0,2,1,0.500,81024,89856,3.276,4.700,15.397
2230,0,2,1,0.500,81040,89944,3.276,4.700,15.397
2270,0,2,1,0.500,81039,89990,3.276,4.500,14.742
2310,0,2,1,0.500,81115,90125,3.276,4.500,14.742
2350,0,2,1,0.500,81069,90050,3.276,4.500,14.742
2390,0,2,1,0.500,80755,89378,3.276,4.900,16.052
2430,0,2,1,0.500,80429,88678,3.276,4.900,16.052
2470,0,2,1,0.500,80373,88518,3.272,4.700,15.378
2510,0,2,1,0.500,80458,88685,3.272,4.700,15.378
2550,0,2,1,0.500,80523,88899,3.272,4.700,15.378
2590,0,2,1,0.500,80743,89331,3.276,4.500,14.742
2630,0,2,1,0.500,80957,89733,3.276,4.500,14.742
2670,0,2,1,0.500,81012,89816,3.276,4.700,15.397
